DB00001,Lepirudin
DB14413,Influenza A virus A/Hong Kong/4801/2014 X-263B (H3N2) hemagglutinin antigen (formaldehyde inactivated)
DB14414,"Influenza A virus A/California/7/2009 X-179A (H1N1) hemagglutinin antigen (UV, formaldehyde inactivated)"
DB14415,"Influenza A virus A/Switzerland/9715293/2013 NIB-88 (H3N2) hemagglutinin antigen (UV, formaldehyde inactivated)"
DB14416,"Influenza B virus B/Phuket/3073/2013 hemagglutinin antigen (UV, formaldehyde inactivated)"
DB14417,Influenza A virus A/Hong Kong/4801/2014 (H3N2) recombinant hemagglutinin antigen
DB14418,Influenza B virus B/Brisbane/60/2008 recombinant hemagglutinin antigen
DB14419,Influenza A virus A/Christchurch/16/2010 NIB-74XP (H1N1) hemagglutinin antigen (formaldehyde inactivated)
DB14420,"Influenza A virus A/South Australia/55/2014 (H3N2) hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)"
DB14421,"Influenza B virus B/Utah/9/2014 hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)"
DB14422,Influenza A virus A/Michigan/45/2015 X-275 (H1N1) hemagglutinin antigen (formaldehyde inactivated)
DB14423,Influenza A virus A/Michigan/45/2015 (H1N1) recombinant hemagglutinin antigen
DB14424,Influenza A virus A/Hong Kong/4801/2014 X-263B (H3N2) hemagglutinin antigen (propiolactone inactivated)
DB14425,Influenza A virus A/Slovenia/2903/2015 (H1N1) live (attenuated) antigen
DB14426,Influenza A virus A/New caledonia/71/2014 (H3N2) live (attenuated) antigen
DB14427,Neisseria meningitidis group a capsular oligosaccharide diphtheria crm197 protein conjugate antigen
DB14428,Neisseria meningitidis group c capsular oligosaccharide diphtheria crm197 protein conjugate antigen
DB14429,Neisseria meningitidis group w-135 capsular oligosaccharide diphtheria crm197 protein conjugate antigen
DB14430,Neisseria meningitidis group y capsular oligosaccharide diphtheria crm197 protein conjugate antigen
DB14431,Influenza A virus A/Singapore/gp1908/2015 IVR-180 (H1N1) hemagglutinin antigen (propiolactone inactivated)
DB14432,Influenza A virus A/Singapore/gp1908/2015 IVR-180 (H1N1) hemagglutinin antigen (formaldehyde inactivated)
DB14433,"Influenza A virus A/Singapore/gp1908/2015 IVR-180 (H1N1) hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)"
DB14434,"Influenza A virus A/Singapore/gp2050/2015 (H3N2) hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)"
DB14435,"Influenza B virus B/Hong Kong/259/2010 hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)"
DB14436,"Influenza A virus A/Hong Kong/4801/2014 (H3N2) hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)"
DB14437,"Influenza A virus A/Singapore/gp1908/2015 IVR-180 (H1N1) hemagglutinin antigen (UV, formaldehyde inactivated)"
DB14438,"Influenza A virus A/Hong Kong/4801/2014 X-263B (H3N2) hemagglutinin antigen (UV, formaldehyde inactivated)"
DB14439,"Influenza B virus B/Brisbane/60/2008 hemagglutinin antigen (UV, formaldehyde inactivated)"
DB14440,Influenza A virus A/Singapore/GP1908/2015 IVR-180A (H1N1) hemagglutinin antigen (propiolactone inactivated)
DB14441,Influenza B virus B/Brisbane/46/2015 hemagglutinin antigen (propiolactone inactivated)
DB14442,Influenza B virus B/Phuket/3073/2013 BVR-1B hemagglutinin antigen (propiolactone inactivated)
DB14443,Vibrio cholerae CVD 103-HgR strain live antigen
DB14444,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated)
DB14445,Influenza A virus A/Victoria/210/2009 X-187 (H3N2) antigen (formaldehyde inactivated)
DB14446,Influenza A virus A/South Dakota/6/2007 (H1N1) live (attenuated) antigen
DB14447,Influenza A virus A/Uruguay/716/2007(H3N2) live (attenuated) antigen
DB14449,Influenza A virus A/Perth/16/2009 (H3N2) live (attenuated) antigen
DB14450,Influenza A virus A/Victoria/361/2011 IVR-165 (H3N2) antigen (formaldehyde inactivated)
DB14451,Influenza B virus B/Texas/6/2011 antigen (formaldehyde inactivated)
DB14452,Influenza A virus A/Texas/50/2012 X-223A (H3N2) antigen (formaldehyde inactivated)
DB14453,Influenza B virus B/Massachusetts/2/2012 antigen (formaldehyde inactivated)
DB14454,Influenza B virus B/Massachusetts/2/2012 BX-51B antigen (formaldehyde inactivated)
DB14455,Influenza A virus A/California/7/2009 X-181 (H1N1) antigen (formaldehyde inactivated)
DB14456,Influenza B virus B/Brisbane/9/2014 antigen (formaldehyde inactivated)
DB14457,Influenza A virus A/Hong Kong/4801/2014 X-263B (H3N2) antigen (formaldehyde inactivated)
DB14458,Influenza A virus A/Michigan/45/2015 X-275 (H1N1) antigen (formaldehyde inactivated)
DB14459,Influenza A virus A/Hong Kong/4801/2014 X-263B (H3N2) antigen (propiolactone inactivated)
DB14460,Influenza A virus A/Singapore/gp1908/2015 IVR-180 (H1N1) antigen (propiolactone inactivated)
DB14461,Influenza A virus A/Singapore/gp1908/2015 IVR-180 (H1N1) antigen (formaldehyde inactivated)
DB14462,"Influenza A virus A/Singapore/GP1908/2015 IVR-180 (H1N1) antigen (MDCK cell derived, propiolactone inactivated)"
DB14463,"Influenza A virus A/Singapore/GP2050/2015 (H3N2) antigen (MDCK cell derived, propiolactone inactivated)"
DB14464,"Influenza B virus B/Hong Kong/259/2010 antigen (MDCK cell derived, propiolactone inactivated)"
DB14465,"Influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen (MDCK cell derived, propiolactone inactivated)"
DB14466,"Influenza A virus A/Singapore/GP1908/2015 IVR-180 (H1N1) antigen (UV, formaldehyde inactivated)"
DB14467,"Influenza A virus A/Hong Kong/4801/2014 X-263B (H3N2) antigen (UV, formaldehyde inactivated)"
DB14468,Influenza A virus A/Singapore/GP1908/2015 IVR-180A (H1N1) antigen (propiolactone inactivated)
DB14469,Influenza B virus B/Brisbane/46/2015 antigen (propiolactone inactivated)
DB14470,Influenza B virus B/Phuket/3073/2013 BVR-1B antigen (propiolactone inactivated)
DB14473,Beroctocog alfa
DB14476,DL-alpha-Tocopherol
DB14477,DL-alpha tocopheryl acetate
DB14478,Povidone K30
DB14481,Calcium phosphate dihydrate
DB14482,Sodium ascorbate
DB14483,Calcium ascorbate
DB14484,Magnesium ascorbate
DB14485,Zinc ascorbate
DB14486,Niacinamide ascorbate
DB14487,Zinc acetate
DB14488,Ferrous gluconate
DB14489,Ferrous succinate
DB14490,Ferrous ascorbate
DB14491,Ferrous fumarate
DB14496,Sodium molybdate
DB14498,Potassium acetate
DB14499,Potassium sulfate
DB14500,Potassium
DB14501,Ferrous glycine sulfate
DB14502,"Sodium phosphate, dibasic"
DB14503,"Sodium phosphate, monobasic, unspecified form"
DB14504,"Sodium phosphate, dibasic, unspecified form"
DB14505,Sodium borate
DB14506,Lithium hydroxide
DB14507,Lithium citrate
DB14509,Lithium carbonate
DB14512,Mometasone furoate
DB14513,Magnesium
DB14517,Aluminium phosphate
DB14518,Aluminum acetate
DB14520,Tetraferric tricitrate decahydrate
DB14527,Chromic nitrate
DB14528,Chromium gluconate
DB14529,Chromium nicotinate
DB14530,Chromous sulfate
DB14533,Zinc chloride
DB14539,Hydrocortisone acetate
DB14540,Hydrocortisone butyrate
DB14541,Hydrocortisone cypionate
DB14542,Hydrocortisone phosphate
DB14543,Hydrocortisone probutate
DB14544,Hydrocortisone valerate
DB14545,Hydrocortisone succinate
DB14548,"Zinc sulfate, unspecified form"
DB14550,Gallium chloride Ga-67
DB14554,Dotatate
DB14555,Ursadiol
DB14558,Influenza A virus A/Singapore/INFIMH-16-0019/2016 NIB-104 (H3N2) antigen (formaldehyde inactivated)
DB14559,Influenza B virus B/Maryland/15/2016 BX-69A antigen (formaldehyde inactivated)
DB14560,"Influenza A virus A/Singapore/INFIMH-16-0019/2016 IVR-186 (H3N2) antigen (UV, formaldehyde inactivated)"
DB14561,"Influenza B virus B/Maryland/15/2016 BX-69A antigen (UV, formaldehyde inactivated)"
DB14562,Andexanet alfa
DB14566,Lavender oil
DB14567,Brown iron oxide
DB14568,Ivosidenib
DB14569,Tedizolid
DB14574,Cobalt
DB14575,Eslicarbazepine
DB14582,Patisiran
DB14583,Segesterone acetate
DB14585,Plantago ovata seed
DB14586,Citrus bioflavonoids
DB14587,Influenza A virus A/Singapore/INFIMH-16-0019/2016 IVR-186 (H3N2) antigen (formaldehyde inactivated)
DB14591,Influenza B virus B/Maryland/15/2016 antigen (formaldehyde inactivated)
DB14592,Influenza A virus A/Singapore/INFIMH-16-0019/2016 IVR-186 (H3N2) antigen (propiolactone inactivated)
DB14593,Influenza B virus B/Maryland/15/2016 antigen (propiolactone inactivated)
DB14594,Influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) recombinant hemagglutinin antigen
DB14595,Influenza B virus B/Maryland/15/2016 recombinant hemagglutinin antigen
DB00873,Loteprednol
DB14597,Lanadelumab
DB14598,Edetate calcium disodium anhydrous
DB14600,Edetate disodium anhydrous
DB14601,Barley malt syrup
DB14602,"Influenza A virus A/Victoria/361/2011 IVR-165 (H3N2) antigen (UV, formaldehyde inactivated)"
DB14603,"Influenza B virus B/Hubei-Wujiagang/158/2009 BX-39 antigen (UV, formaldehyde inactivated)"
DB14604,"Influenza A virus A/Texas/50/2012 X-223A (H3N2) antigen (UV, formaldehyde inactivated)"
DB14605,"Influenza B virus B/Massachusetts/2/2012 BX-51B antigen (UV, formaldehyde inactivated)"
DB14606,Influenza A virus A/Texas/50/2012 (H3N2) live (attenuated) antigen
DB14607,Influenza B virus B/Massachusetts/2/2012 live (attenuated) antigen
DB14608,"Influenza A virus A/Victoria/361/2011 IVR-165 (H3N2) antigen (MDCK cell derived, propiolactone inactivated)"
DB14609,"Influenza B virus B/Wisconsin/1/2010) antigen (MDCK cell derived, propiolactone inactivated)"
DB14610,Influenza B virus B/Hubei-Wujiagang/158/2009 BX-39 antigen (formaldehyde inactivated)
DB14611,"Influenza A virus A/Victoria/210/2009 X-187 (H3N2) antigen (UV, formaldehyde inactivated)"
DB14612,"Influenza A virus A/California/7/2009 X-181 (H1N1) antigen (UV, formaldehyde inactivated)"
DB14613,"Serum, horse"
DB14614,"Influenza A virus A/Victoria/210/2009 X-187 (H3N2) hemagglutinin antigen (UV, formaldehyde inactivated)"
DB14615,Influenza A virus A/Uruguay/716/2007(H3N2) antigen (formaldehyde inactivated)
DB14616,Influenza A virus A/Brisbane/59/2007 (H1N1) antigen (formaldehyde inactivated)
DB14617,Influenza A virus A/Uruguay/716/2007(H3N2) hemagglutinin antigen (formaldehyde inactivated)
DB14618,Influenza A virus A/Brisbane/59/2007 (H1N1) hemagglutinin antigen (formaldehyde inactivated)
DB14619,Influenza A virus A/Uruguay/716/2007(H3N2) antigen (propiolactone inactivated)
DB14620,Influenza A virus A/Brisbane/59/2007(H1N1) antigen (propiolactone inactivated)
DB14627,Oxyphenisatin acetate
DB14631,Prednisolone phosphate
DB14632,Prednisolone tebutate
DB14638,Diloxanide furoate
DB14640,Isoflupredone acetate
DB14642,Lypressin
DB14643,Methylprednisolone aceponate
DB14644,Methylprednisolone hemisuccinate
DB14646,Prednisone acetate
DB14649,Dexamethasone acetate
DB14650,Menadiol diphosphate
DB14655,Drostanolone propionate
DB14656,Chlorphenesin carbamate
DB14657,Paramethasone acetate
DB14658,Chloramphenicol palmitate
DB14660,Trenbolone acetate
DB14669,Betamethasone phosphate
DB14674,Estramustine phosphate
DB14677,Gestonorone caproate
DB14684,Calcium polycarbophil
DB14685,Adenovirus type 7 vaccine live
DB14689,Rosemary oil
DB14690,Ginger oil
DB14691,Willow bark
DB14692,Turmeric oil
DB14693,Atractylodes lancea root
DB14694,Beef liver
DB14695,Ferric oxyhydroxide
DB14696,Influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) live (attenuated) antigen
DB14697,Influenza B virus B/Colorado/06/2017 live (attenuated) antigen
DB14698,"Influenza A virus A/Brisbane/59/2007(H1N1) hemagglutinin antigen (UV,formaldehyde inactivated)"
DB14699,"Influenza A virus A/Uruguay/716/2007(H3N2) hemagglutinin antigen (UV,formaldehyde inactivated)"
DB14700,Damoctocog alfa pegol
DB14702,Sodium metavanadate
DB14703,Dexamethasone metasulfobenzoate
DB14707,Cemiplimab
DB14709,Bean
DB14710,Camponotus pennsylvanicus
DB14711,Vaccinia virus strain new york city board of health live antigen
DB14712,Elapegademase
DB14713,Inotersen
DB14723,Larotrectinib
DB14724,Emapalumab
DB14725,Cefamandole nafate
DB14730,Calaspargase pegol
DB14731,Tagraxofusp
DB14738,Turoctocog alfa pegol
DB14740,Hyaluronidase
DB14741,Luteinizing hormone
DB00781,Polymyxin B
DB14751,Mecasermin rinfabate
DB14752,Racephedrine
DB14753,Hydroxystilbamidine
DB14754,Solriamfetol
DB14757,Agrostis gigantea top
DB14758,Catfish
DB14759,Red pepper
DB14762,Risankizumab
DB14763,Cycloguanil
DB14764,"Dengue tetravalent vaccine, live"
DB14783,Diroximel fumarate
DB14864,Brolucizumab
DB14879,Cefiderocol
DB14962,Trastuzumab deruxtecan
DB14975,Voxelotor
DB15035,Zanubrutinib
DB15066,Givosiran
DB15091,Upadacitinib
DB15271,Crizanlizumab
DB15274,Pertussis vaccine
DB15328,Ubrogepant
DB15444,Elexacaftor
DB15465,Benzhydrocodone
DB15467,Cinoxate
DB15473,Haemagglutinin-strain B (Victoria)
DB15474,Haemagglutinin-strain B (Yamagata)
DB15475,Haemagglutinin-strain A(H3N2)
DB15476,Haemagglutinin-strain A(H1N1)
DB15477,Alloin
DB15478,Frangula purshiana bark
DB15479,Zirconium chloride hydroxide
DB15480,Resorcinol monoacetate
DB15481,Fish liver oil
DB15482,Haemagglutinin-strain B
DB15483,Modified vaccinia ankara
DB15484,"VIBRIO CHOLERAE INABA 6973 E1 TOR BIOTYPE, FORMALIN INACTIVATED"
DB15485,"VIBRIO CHOLERAE INABA 48 CLASSICAL BIOTYPE, HEAT INACTIVATED"
DB15486,"VIBRIO CHOLERAE OGAWA 50 CLASSICAL BIOTYPE, HEAT INACTIVATED"
DB15487,"VIBRIO CHOLERAE OGAWA 50 CLASSICAL BIOTYPE, FORMALIN INACTIVATED"
DB15494,Edotreotide gallium Ga-68
DB15497,"Smallpox and Monkeypox Vaccine, Live, Non-replicating"
DB15500,Influenza A virus A/Brisbane/02/2018 IVR-190 (H1N1) antigen (propiolactone inactivated)
DB15501,Influenza A virus A/Kansas/14/2017 X-327 (H3N2) antigen (propiolactone inactivated)
DB15502,Baccharis sarothroides whole
DB15503,Amaranthus hybridus pollen
DB15504,Acacia dealbata pollen
DB15505,"Influenza A virus A/Idaho/07/2018 (H1N1) antigen (MDCK cell derived, propiolactone inactivated"
DB15506,"Influenza A virus A/Indiana/08/2018 (H3N2) antigen (MDCK cell derived, propiolactone inactivated)"
DB15507,"Influenza B virus B/Singapore/INFTT-16-0610/2016 antigen (MDCK cell derived, propiolactone inactivated)"
DB15508,"Influenza B virus B/Iowa/06/2017 antigen (MDCK cell derived, propiolactone inactivated)"
DB15509,Alnus serrulata pollen
DB15510,Prosopis velutina seed
DB15511,Gibberella fujikuroi
DB15512,Mucor circinelloides f. circinelloides
DB15513,Influenza A virus A/Switzerland/3330/2017 (H1N1) live (attenuated) antigen
DB15514,Influenza A virus A/Kansas/14/2017 (H3N2) live (attenuated) antigen
DB15515,Influenza A virus A/Brisbane/02/2018 IVR-190 (H1N1) antigen (formaldehyde inactivated)
DB15516,Influenza A virus A/Kansas/14/2017 X-327 (H3N2) antigen (formaldehyde inactivated)
DB15517,Influenza A virus A/Brisbane/02/2018 (H1N1) recombinant hemagglutinin antigen
DB15518,Influenza A virus A/Kansas/14/2017 (H3N2) recombinant hemagglutinin antigen
DB15519,"Influenza A virus A/Brisbane/02/2018 IVR-190 (H1N1) antigen (UV, formaldehyde inactivated)"
DB15520,"Influenza A virus A/Kansas/14/2017 X-327 (H3N2) antigen (UV, formaldehyde inactivated)"
DB15521,Cyd dengue virus serotype 1 live (attenuated) antigen
DB15522,Cyd dengue virus serotype 2 live (attenuated) antigen
DB15523,Cyd dengue virus serotype 3 live (attenuated) antigen
DB15524,Cyd dengue virus serotype 4 live (attenuated) antigen
DB15525,Mucor circinelloides f. lusitanicus
DB15526,Eurotium amstelodami
DB15528,Onasemnogene abeparvovec
DB15529,Leucanthemum vulgare pollen
DB15530,Trifolium pratense pollen
DB15534,Colchiceine
DB15537,Eucalyptus gum
DB15538,Sea scallop
DB15539,Northern brown shrimp
DB15540,Rainbow trout
DB15541,Yellowfin tuna
DB15542,Atlantic mackerel
DB15543,Pacific ocean perch
DB15544,Myristica fragrans fruit
DB15545,Pisum sativum whole
DB15546,Skim milk
DB15547,Black sea bass
DB15548,Channel catfish
DB15549,Atlantic halibut
DB15562,"Influenza A virus A/North carolina/04/2016 (H3N2) hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)"
DB15563,"Influenza B virus B/Iowa/06/2017 hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)"
DB15564,"Influenza B virus B/Singapore/INFTT-16-0610/2016 hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)"
DB15566,Prednisolone acetate
DB15576,Ethyl salicylate
DB15592,Cucurbita pepo subsp. ovifera whole
DB15593,Golodirsen
DB15594,Brilliant blue G
DB15595,"Ebola Zaire vaccine (live, attenuated)"
DB15598,Ferric maltol
